cod_ibge,cod_mun6,nome_mun,ano,pop,casos
3527256,352725,Lourdes,2018,2039,3
3527306,352730,Louveira,2018,46852,3
3527405,352740,Lucélia,2018,20131,2
3527504,352750,Lucianópolis,2018,2336,0
3527603,352760,Luís Antônio,2018,11984,29
3527702,352770,Luiziânia,2018,4847,1
3527801,352780,Lupércio,2018,4147,0
3527900,352790,Lutécia,2018,2711,2
3528007,352800,Macatuba,2018,16769,0
3528106,352810,Macaubal,2018,7579,54
3528205,352820,Macedônia,2018,3893,4
3528304,352830,Magda,2018,3223,2
3528403,352840,Mairinque,2018,48065,2
3528502,352850,Mairiporã,2018,89958,1
3528601,352860,Manduri,2018,9637,0
3528700,352870,Marabá Paulista,2018,4664,2
3528809,352880,Maracaí,2018,13012,4
3528858,352885,Marapoama,2018,3095,2
3528908,352890,Mariápolis,2018,3670,0
3529005,352900,Marília,2018,231934,54
3529104,352910,Marinópolis,2018,1965,2
3529203,352920,Martinópolis,2018,24754,1
3529302,352930,Matão,2018,78958,31
3529401,352940,Mauá,2018,421634,11
3529500,352950,Mendonça,2018,5671,15
3529609,352960,Meridiano,2018,4383,9
3529658,352965,Mesópolis,2018,1929,0
3529708,352970,Miguelópolis,2018,19991,7
3529807,352980,Mineiros do Tietê,2018,11573,0
3529906,352990,Miracatu,2018,19393,5
3530003,353000,Mira Estrela,2018,3038,3
3530102,353010,Mirandópolis,2018,28118,30
3530201,353020,Mirante do Paranapanema,2018,16441,4
3530300,353030,Mirassol,2018,60357,290
3530409,353040,Mirassolândia,2018,4549,7
3530508,353050,Mococa,2018,67807,31
3530607,353060,Mogi das Cruzes,2018,432833,7
3530706,353070,Mogi Guaçu,2018,149271,39
3530805,353080,Mogi Mirim,2018,91399,48
3530904,353090,Mombuca,2018,3575,0
3531001,353100,Monções,2018,2036,4
3531100,353110,Mongaguá,2018,57005,12
3531209,353120,Monte Alegre do Sul,2018,8188,9
3531308,353130,Monte Alto,2018,47529,53
3531407,353140,Monte Aprazível,2018,22214,14
3531506,353150,Monte Azul Paulista,2018,18532,3
3531605,353160,Monte Castelo,2018,4184,1
3531704,353170,Monteiro Lobato,2018,4141,7
3531803,353180,Monte Mor,2018,59648,1
3531902,353190,Morro Agudo,2018,28656,4
3532009,353200,Morungaba,2018,13139,3
3532058,353205,Motuca,2018,4164,58
3532108,353210,Murutinga do Sul,2018,3925,18
3532157,353215,Nantes,2018,2689,0
3532207,353220,Narandiba,2018,5246,0
3532306,353230,Natividade da Serra,2018,6923,3
3532405,353240,Nazaré Paulista,2018,17695,5
3532504,353250,Neves Paulista,2018,9431,88
3532603,353260,Nhandeara,2018,10246,4
3532702,353270,Nipoã,2018,4635,0
3532801,353280,Nova Aliança,2018,6436,17
3532827,353282,Nova Campina,2018,8557,0
3532843,353284,Nova Canaã Paulista,2018,2071,2
3532868,353286,Nova Castilho,2018,1107,0
3532900,353290,Nova Europa,2018,9372,12
3533007,353300,Nova Granada,2018,19439,16
3533106,353310,Nova Guataporanga,2018,2169,0
3533205,353320,Nova Independência,2018,4121,9
3533254,353325,Novais,2018,4512,1
3533304,353330,Nova Luzitânia,2018,3091,8
3533403,353340,Nova Odessa,2018,58727,10
3533502,353350,Novo Horizonte,2018,38069,10
3533601,353360,Nuporanga,2018,7246,5
3533700,353370,Ocauçu,2018,4276,0
3533809,353380,Óleo,2018,2583,0
3533908,353390,Olímpia,2018,53731,122
3534005,353400,Onda Verde,2018,4464,5
3534104,353410,Oriente,2018,6166,5
3534203,353420,Orindiúva,2018,5941,2
3534302,353430,Orlândia,2018,39121,32
3534401,353440,Osasco,2018,714883,30
3534500,353450,Oscar Bressane,2018,2518,2
3534609,353460,Osvaldo Cruz,2018,31317,2
3534708,353470,Ourinhos,2018,104603,24
3534757,353475,Ouroeste,2018,9773,8
3534807,353480,Ouro Verde,2018,7849,2
3534906,353490,Pacaembu,2018,14377,2
3535002,353500,Palestina,2018,11365,149
3535101,353510,Palmares Paulista,2018,10140,5
3535200,353520,Palmeira d'Oeste,2018,9213,6
3535309,353530,Palmital,2018,20344,6
3535408,353540,Panorama,2018,15060,6
3535507,353550,Paraguaçu Paulista,2018,41882,4
3535606,353560,Paraibuna,2018,17731,5
3535705,353570,Paraíso,2018,6084,2
3535804,353580,Paranapanema,2018,18932,1
3535903,353590,Paranapuã,2018,3975,31
3536000,353600,Parapuã,2018,10755,4
3536109,353610,Pardinho,2018,6703,1
3536208,353620,Pariquera-Açu,2018,19122,4
3536257,353625,Parisi,2018,2622,5
3536307,353630,Patrocínio Paulista,2018,14106,2
3536406,353640,Paulicéia,2018,7483,2
3536505,353650,Paulínia,2018,101142,20
3536570,353657,Paulistânia,2018,1984,0
3536604,353660,Paulo de Faria,2018,7885,4
3536703,353670,Pederneiras,2018,43994,5
3536802,353680,Pedra Bela,2018,6270,2
3536901,353690,Pedranópolis,2018,2743,2
3537008,353700,Pedregulho,2018,15700,7
3537107,353710,Pedreira,2018,42772,29
3537156,353715,Pedrinhas Paulista,2018,2860,0
3537206,353720,Pedro de Toledo,2018,10995,1
3537305,353730,Penápolis,2018,61077,13
3537404,353740,Pereira Barreto,2018,24682,240
3537503,353750,Pereiras,2018,8337,0
3537602,353760,Peruíbe,2018,65998,16
3537701,353770,Piacatu,2018,5522,1
3537800,353780,Piedade,2018,53016,0
3537909,353790,Pilar do Sul,2018,27358,1
3538006,353800,Pindamonhangaba,2018,159942,41
3538105,353810,Pindorama,2018,14819,16
3538204,353820,Pinhalzinho,2018,14559,2
3538303,353830,Piquerobi,2018,3368,0
3538501,353850,Piquete,2018,13191,2
3538600,353860,Piracaia,2018,25891,12
3538709,353870,Piracicaba,2018,405952,13
3538808,353880,Piraju,2018,29328,3
3538907,353890,Pirajuí,2018,22762,2
3539004,353900,Pirangi,2018,10852,37
3539103,353910,Pirapora do Bom Jesus,2018,17478,3
3539202,353920,Pirapozinho,2018,25280,0
3539301,353930,Pirassununga,2018,72832,5
3539400,353940,Piratininga,2018,14164,4
3539509,353950,Pitangueiras,2018,34538,550
3539608,353960,Planalto,2018,4472,6
3539707,353970,Platina,2018,3125,1
3539806,353980,Poá,2018,105665,18
3539905,353990,Poloni,2018,5554,3
3540002,354000,Pompéia,2018,20267,1
3540101,354010,Pongaí,2018,3458,0
3540200,354020,Pontal,2018,38721,7
3540259,354025,Pontalinda,2018,4124,2
3540309,354030,Pontes Gestal,2018,2452,4
3540408,354040,Populina,2018,4207,1
3540507,354050,Porangaba,2018,9808,0
3540606,354060,Porto Feliz,2018,54180,443
3540705,354070,Porto Ferreira,2018,52475,32
3540754,354075,Potim,2018,20120,12
3540804,354080,Potirendaba,2018,17558,11
3540853,354085,Pracinha,2018,2676,0
3540903,354090,Pradópolis,2018,17319,0
3541000,354100,Praia Grande,2018,322485,68
3541059,354105,Pratânia,2018,4990,1
3541109,354110,Presidente Alves,2018,3947,1
3541208,354120,Presidente Bernardes,2018,14293,0
3541307,354130,Presidente Epitácio,2018,40515,23
3541406,354140,Presidente Prudente,2018,221205,41
3541505,354150,Presidente Venceslau,2018,36444,5
3541604,354160,Promissão,2018,35674,3
3541653,354165,Quadra,2018,3362,1
3541703,354170,Quatá,2018,13107,1
3541802,354180,Queiroz,2018,3098,0
3541901,354190,Queluz,2018,9913,0
3542008,354200,Quintana,2018,6690,1
3542107,354210,Rafard,2018,8852,0
3542206,354220,Rancharia,2018,28835,4
3542305,354230,Redenção da Serra,2018,4322,3
3542404,354240,Regente Feijó,2018,19733,6
3542503,354250,Reginópolis,2018,7560,0
3542602,354260,Registro,2018,58501,1
3542701,354270,Restinga,2018,6505,6
3542800,354280,Ribeira,2018,3227,0
3542909,354290,Ribeirão Bonito,2018,11479,2
3543006,354300,Ribeirão Branco,2018,18562,0
3543105,354310,Ribeirão Corrente,2018,4500,0
3543204,354320,Ribeirão do Sul,2018,4621,3
3543238,354323,Ribeirão dos Índios,2018,2103,0
3543253,354325,Ribeirão Grande,2018,7519,1
3543303,354330,Ribeirão Pires,2018,115682,3
3543402,354340,Ribeirão Preto,2018,670434,268
3543501,354350,Riversul,2018,5823,0
3543600,354360,Rifaina,2018,3837,77
3543709,354370,Rincão,2018,9636,18
3543808,354380,Rinópolis,2018,9551,9
3543907,354390,Rio Claro,2018,197246,28
3544004,354400,Rio das Pedras,2018,30910,1
3544103,354410,Rio Grande da Serra,2018,44511,1
3544202,354420,Riolândia,2018,10416,8
3544251,354425,Rosana,2018,18439,5
3544301,354430,Roseira,2018,10492,7
3544400,354440,Rubiácea,2018,2735,16
3544509,354450,Rubinéia,2018,3524,8
3544608,354460,Sabino,2018,5220,2
3544707,354470,Sagres,2018,2463,0
3544806,354480,Sales,2018,6195,3
3544905,354490,Sales Oliveira,2018,11198,5
3545001,354500,Salesópolis,2018,15403,1
3545100,354510,Salmourão,2018,4841,1
3545159,354515,Saltinho,2018,7821,1
3545209,354520,Salto,2018,125013,17
3545308,354530,Salto de Pirapora,2018,42848,7
3545407,354540,Salto Grande,2018,9044,0
3545506,354550,Sandovalina,2018,3692,4
3545605,354560,Santa Adélia,2018,14223,6
3545704,354570,Santa Albertina,2018,6193,1
3545803,354580,Santa Bárbara d'Oeste,2018,183600,26
3546009,354600,Santa Branca,2018,13991,12
3546108,354610,Santa Clara d'Oeste,2018,2433,3
3546207,354620,Santa Cruz da Conceição,2018,4227,2
3546256,354625,Santa Cruz da Esperança,2018,2105,0
3546306,354630,Santa Cruz das Palmeiras,2018,29486,10
3546405,354640,Santa Cruz do Rio Pardo,2018,45814,19
3546504,354650,Santa Ernestina,2018,5943,4
3546603,354660,Santa Fé do Sul,2018,33034,20
3546702,354670,Santa Gertrudes,2018,23105,0
3546801,354680,Santa Isabel,2018,52693,26
3546900,354690,Santa Lúcia,2018,7638,8
3547007,354700,Santa Maria da Serra,2018,5301,0
3547106,354710,Santa Mercedes,2018,2952,3
3547205,354720,Santana da Ponte Pensa,2018,1671,2
3547304,354730,Santana de Parnaíba,2018,138802,7
3547403,354740,Santa Rita d'Oeste,2018,2684,0
3547502,354750,Santa Rita do Passa Quatro,2018,25534,19
3547601,354760,Santa Rosa de Viterbo,2018,23781,5
3547650,354765,Santa Salete,2018,1589,4
3547700,354770,Santo Anastácio,2018,18926,0
3547809,354780,Santo André,2018,729934,15
3547908,354790,Santo Antônio da Alegria,2018,6600,1
3548005,354800,Santo Antônio de Posse,2018,22436,909
3548054,354805,Santo Antônio do Aracanguá,2018,8229,4
3548104,354810,Santo Antônio do Jardim,2018,6087,2
3548203,354820,Santo Antônio do Pinhal,2018,6969,6
3548302,354830,Santo Expedito,2018,2938,0
3548401,354840,Santópolis do Aguapeí,2018,4084,1
3548500,354850,Santos,2018,422933,201
3548609,354860,São Bento do Sapucaí,2018,11371,2
3548708,354870,São Bernardo do Campo,2018,803794,70
3548807,354880,São Caetano do Sul,2018,161515,15
3548906,354890,São Carlos,2018,244909,38
3549003,354900,São Francisco,2018,2708,4
3549102,354910,São João da Boa Vista,2018,90120,5
3549201,354920,São João das Duas Pontes,2018,2597,1
3549250,354925,São João de Iracema,2018,1829,33
3549300,354930,São João do Pau d'Alho,2018,2213,1
3549409,354940,São Joaquim da Barra,2018,48230,344
3549508,354950,São José da Bela Vista,2018,7948,2
3549607,354960,São José do Barreiro,2018,3961,1
3549706,354970,São José do Rio Pardo,2018,52466,11
3549805,354980,São José do Rio Preto,2018,458994,983
3549904,354990,São José dos Campos,2018,679425,195
3549953,354995,São Lourenço da Serra,2018,15459,2
3550001,355000,São Luiz do Paraitinga,2018,10448,6
3550100,355010,São Manuel,2018,37892,1
3550209,355020,São Miguel Arcanjo,2018,32092,0
3550308,355030,São Paulo,2018,11493509,1040
3550407,355040,São Pedro,2018,36233,1
3550506,355050,São Pedro do Turvo,2018,7233,5
3550605,355060,São Roque,2018,79693,8
3550704,355070,São Sebastião,2018,79349,90
3550803,355080,São Sebastião da Grama,2018,11105,3
3550902,355090,São Simão,2018,13861,9
3551009,355100,São Vicente,2018,334671,26
3551108,355110,Sarapuí,2018,9967,4
3551207,355120,Sarutaiá,2018,3701,0
3551306,355130,Sebastianópolis do Sul,2018,3126,8
3551405,355140,Serra Azul,2018,12294,0
3551504,355150,Serrana,2018,42497,9
3551603,355160,Serra Negra,2018,28925,0
3551702,355170,Sertãozinho,2018,122043,25
3551801,355180,Sete Barras,2018,12889,1
3551900,355190,Severínia,2018,15041,3
3552007,355200,Silveiras,2018,6080,1
3552106,355210,Socorro,2018,39178,15
3552205,355220,Sorocaba,2018,681037,45
3552304,355230,Sud Mennucci,2018,7414,10
3552403,355240,Sumaré,2018,268309,33
3552502,355250,Suzano,2018,293716,37
3552551,355255,Suzanápolis,2018,3439,10
3552601,355260,Tabapuã,2018,11448,9
3552700,355270,Tabatinga,2018,14807,4
3552809,355280,Taboão da Serra,2018,266592,58
3552908,355290,Taciba,2018,6110,3
3553005,355300,Taguaí,2018,12104,0
3553104,355310,Taiaçu,2018,5786,1
3553203,355320,Taiúva,2018,6213,2
3553302,355330,Tambaú,2018,21938,14
3553401,355340,Tanabi,2018,25050,35
3553500,355350,Tapiraí,2018,8034,3
3553609,355360,Tapiratiba,2018,12230,2
3553658,355365,Taquaral,2018,2695,0
3553708,355370,Taquaritinga,2018,53348,162
3553807,355380,Taquarituba,2018,23788,0
3553856,355385,Taquarivaí,2018,6274,0
3553906,355390,Tarabai,2018,6618,0
3553955,355395,Tarumã,2018,14335,4
3554003,355400,Tatuí,2018,119065,3
3554102,355410,Taubaté,2018,302105,58
3554201,355420,Tejupá,2018,4404,0
3554300,355430,Teodoro Sampaio,2018,22085,10
3554409,355440,Terra Roxa,2018,8194,1
3554508,355450,Tietê,2018,37541,2
3554607,355460,Timburi,2018,2558,0
3554656,355465,Torre de Pedra,2018,2122,7
3554706,355470,Torrinha,2018,9322,0
3554755,355475,Trabiju,2018,1630,16
3554805,355480,Tremembé,2018,48071,12
3554904,355490,Três Fronteiras,2018,6373,4
3554953,355495,Tuiuti,2018,6560,1
3555000,355500,Tupã,2018,64265,8
3555109,355510,Tupi Paulista,2018,15441,25
3555208,355520,Turiúba,2018,1870,0
3555307,355530,Turmalina,2018,1787,2
3555356,355535,Ubarana,2018,5379,8
3555406,355540,Ubatuba,2018,88133,42
3555505,355550,Ubirajara,2018,4907,0
3555604,355560,Uchoa,2018,10150,330
3555703,355570,União Paulista,2018,1621,5
3555802,355580,Urânia,2018,8903,18
3555901,355590,Uru,2018,1368,0
3556008,355600,Urupês,2018,13460,17
3556107,355610,Valentim Gentil,2018,13138,208
3556206,355620,Valinhos,2018,120385,57
3556305,355630,Valparaíso,2018,23903,6
3556354,355635,Vargem,2018,9959,4
3556404,355640,Vargem Grande do Sul,2018,40049,6
3556453,355645,Vargem Grande Paulista,2018,48313,0
3556503,355650,Várzea Paulista,2018,114072,3
3556602,355660,Vera Cruz,2018,10447,0
3556701,355670,Vinhedo,2018,72572,5
3556800,355680,Viradouro,2018,17514,9
3556909,355690,Vista Alegre do Alto,2018,7694,2
3556958,355695,Vitória Brasil,2018,1793,10
3557006,355700,Votorantim,2018,122164,2
3557105,355710,Votuporanga,2018,92967,223
3557154,355715,Zacarias,2018,2606,1
3557204,355720,Chavantes,2018,12332,101
3557303,355730,Estiva Gerbi,2018,10911,0
3500105,350010,Adamantina,2019,34643,2081
3500204,350020,Adolfo,2019,4169,130
3500303,350030,Aguaí,2019,32284,654
3500402,350040,Águas da Prata,2019,7474,29
3500501,350050,Águas de Lindóia,2019,17909,27
3500550,350055,Águas de Santa Bárbara,2019,6841,12
3500600,350060,Águas de São Pedro,2019,2780,8
3500709,350070,Agudos,2019,37131,1668
3500758,350075,Alambari,2019,5847,5
3500808,350080,Alfredo Marcondes,2019,4338,37
3500907,350090,Altair,2019,3575,77
3501004,350100,Altinópolis,2019,16581,22
3501103,350110,Alto Alegre,2019,3987,45
3501152,350115,Alumínio,2019,17329,9
3501202,350120,Álvares Florence,2019,3940,61
3501301,350130,Álvares Machado,2019,26497,272
3501400,350140,Álvaro de Carvalho,2019,4802,51
3501509,350150,Alvinlândia,2019,2941,2
3501608,350160,Americana,2019,231764,4861
3501707,350170,Américo Brasiliense,2019,33721,2669
3501806,350180,Américo de Campos,2019,5895,365
3501905,350190,Amparo,2019,67880,95
3502002,350200,Analândia,2019,4540,18
3502101,350210,Andradina,2019,59146,4839
3502200,350220,Angatuba,2019,23674,23
3502309,350230,Anhembi,2019,5707,7
3502408,350240,Anhumas,2019,3958,11
3502507,350250,Aparecida,2019,33581,133
3502606,350260,Aparecida d'Oeste,2019,4232,63
3502705,350270,Apiaí,2019,24986,5
3502754,350275,Araçariguama,2019,20395,27
3502804,350280,Araçatuba,2019,197004,7876
3502903,350290,Araçoiaba da Serra,2019,31350,9
3503000,350300,Aramina,2019,5406,257
3503109,350310,Arandu,2019,6702,5
3503158,350315,Arapeí,2019,2400,0
3503208,350320,Araraquara,2019,234979,23315
3503307,350330,Araras,2019,128439,659
3503356,350335,Arco-Íris,2019,2024,36
3503406,350340,Arealva,2019,8066,220
3503505,350350,Areias,2019,3619,7
3503604,350360,Areiópolis,2019,10341,13
3503703,350370,Ariranha,2019,7888,56
3503802,350380,Artur Nogueira,2019,49840,184
3503901,350390,Arujá,2019,84078,516
3503950,350395,Aspásia,2019,1840,21
3504008,350400,Assis,2019,100611,2531
3504107,350410,Atibaia,2019,151342,427
3504206,350420,Auriflama,2019,13937,613
3504305,350430,Avaí,2019,4621,152
3504404,350440,Avanhandava,2019,11374,167
3504503,350450,Avaré,2019,90958,19
3504602,350460,Bady Bassitt,2019,23974,1598
3504701,350470,Balbinos,2019,3819,49
3504800,350480,Bálsamo,2019,9301,444
3504909,350490,Bananal,2019,10085,26
3505005,350500,Barão de Antonina,2019,3434,0
3505104,350510,Barbosa,2019,5942,200
3505203,350520,Bariri,2019,31810,180
3505302,350530,Barra Bonita,2019,34828,156
3505351,350535,Barra do Chapéu,2019,5215,0
3505401,350540,Barra do Turvo,2019,7151,1
3505500,350550,Barretos,2019,120520,5506
3505609,350560,Barrinha,2019,31421,981
3505708,350570,Barueri,2019,299502,217
3505807,350580,Bastos,2019,21392,364
3505906,350590,Batatais,2019,58168,575
3506003,350600,Bauru,2019,372522,26341
3506102,350610,Bebedouro,2019,76592,685
3506201,350620,Bento de Abreu,2019,2651,23
3506300,350630,Bernardino de Campos,2019,11476,62
3506359,350635,Bertioga,2019,60270,49
3506409,350640,Bilac,2019,7337,811
3506508,350650,Birigui,2019,117404,7941
3506607,350660,Biritiba Mirim,2019,29626,152
3506706,350670,Boa Esperança do Sul,2019,13191,441
3506805,350680,Bocaina,2019,11269,134
3506904,350690,Bofete,2019,10333,2
3507001,350700,Boituva,2019,58112,317
3507100,350710,Bom Jesus dos Perdões,2019,21506,23
3507159,350715,Bom Sucesso de Itararé,2019,3555,0
3507209,350720,Borá,2019,897,8
3507308,350730,Boracéia,2019,4611,30
3507407,350740,Borborema,2019,14418,632
3507456,350745,Borebi,2019,2627,78
3507506,350750,Botucatu,2019,141380,100
3507605,350760,Bragança Paulista,2019,170007,51
3507704,350770,Braúna,2019,5320,90
3507753,350775,Brejo Alegre,2019,2597,36
3507803,350780,Brodowski,2019,24299,1210
3507902,350790,Brotas,2019,23438,266
3508009,350800,Buri,2019,19965,48
3508108,350810,Buritama,2019,16932,723
3508207,350820,Buritizal,2019,4301,173
3508306,350830,Cabrália Paulista,2019,4378,30
3508405,350840,Cabreúva,2019,45821,104
3508504,350850,Caçapava,2019,94054,1049
3508603,350860,Cachoeira Paulista,2019,31414,149
3508702,350870,Caconde,2019,17564,7
3508801,350880,Cafelândia,2019,16776,278
3508900,350890,Caiabu,2019,3829,95
3509007,350900,Caieiras,2019,93572,117
3509106,350910,Caiuá,2019,5378,105
3509205,350920,Cajamar,2019,85650,465
3509254,350925,Cajati,2019,28743,31
3509304,350930,Cajobi,2019,9346,323
3509403,350940,Cajuru,2019,23889,54
3509452,350945,Campina do Monte Alegre,2019,5890,4
3509502,350950,Campinas,2019,1133164,26363
3509601,350960,Campo Limpo Paulista,2019,77509,198
3509700,350970,Campos do Jordão,2019,47505,11
3509809,350980,Campos Novos Paulista,2019,4817,181
3509908,350990,Cananéia,2019,12360,62
3509957,350995,Canas,2019,4811,7
3510005,351000,Cândido Mota,2019,29822,238
3510104,351010,Cândido Rodrigues,2019,2842,37
3510153,351015,Canitar,2019,5789,45
3510203,351020,Capão Bonito,2019,46709,12
3510302,351030,Capela do Alto,2019,21605,41
3510401,351040,Capivari,2019,49940,337
3510500,351050,Caraguatatuba,2019,126908,3452
3510609,351060,Carapicuíba,2019,386747,2397
3510708,351070,Cardoso,2019,11634,526
3510807,351080,Casa Branca,2019,28357,464
3510906,351090,Cássia dos Coqueiros,2019,2792,4
3511003,351100,Castilho,2019,19684,1197
3511102,351110,Catanduva,2019,115904,3127
3511201,351120,Catiguá,2019,7093,363
3511300,351130,Cedral,2019,11424,727
3511409,351140,Cerqueira César,2019,20621,5
3511508,351150,Cerquilho,2019,43697,30
3511607,351160,Cesário Lange,2019,18284,6
3511706,351170,Charqueada,2019,15530,28
3511904,351190,Clementina,2019,7072,75
3512001,351200,Colina,2019,18312,312
3512100,351210,Colômbia,2019,6567,348
3512209,351220,Conchal,2019,27551,224
3512308,351230,Conchas,2019,15605,27
3512407,351240,Cordeirópolis,2019,23762,124
3512506,351250,Coroados,2019,5432,172
3512605,351260,Coronel Macedo,2019,4520,2
3512704,351270,Corumbataí,2019,4141,5
3512803,351280,Cosmópolis,2019,59963,110
3512902,351290,Cosmorama,2019,8351,152
3513009,351300,Cotia,2019,257130,143
3513108,351310,Cravinhos,2019,33139,464
3513207,351320,Cristais Paulista,2019,8879,58
3513306,351330,Cruzália,2019,2170,88
3513405,351340,Cruzeiro,2019,76162,378
